Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2015-03-31,Albury,9,29.4,0,NA,NA,SE,22,SE,SW,2,11,23,1026.6,1022.3,NA,NA,13.7,28.5,No,0,No
2015-04-01,Albury,10.4,29.1,0,NA,NA,N,33,NA,NNE,0,17,35,1023.1,1017.7,NA,2,15.1,27.4,No,0,No
2015-04-02,Albury,15.1,26.4,0,NA,NA,WNW,37,NE,WNW,6,26,23,1016.7,1016.7,8,6,21.3,24.2,No,0,No
2015-04-03,Albury,8.7,26.8,0,NA,NA,SSE,26,SSE,ENE,13,11,26,1022.4,1019.3,NA,NA,12.7,24.3,No,0,No
2015-04-04,Albury,11.5,23.8,0,NA,NA,E,30,SSE,NNE,6,11,51,1019.8,1016.3,7,8,16.3,22.6,No,0.6,No
2015-04-05,Albury,15.5,24.3,0.6,NA,NA,WSW,28,NA,W,0,11,42,1012.7,1007.5,8,NA,17.9,23.7,No,0,No
2015-04-06,Albury,10.8,21.1,0,NA,NA,S,26,E,SE,6,9,44,1007.3,1005,7,6,15.6,19.7,No,8.8,Yes
2015-04-07,Albury,11.8,19.9,8.8,NA,NA,SW,37,S,W,6,19,60,1008.3,1006.8,7,8,14.2,18,Yes,4,Yes
2015-04-08,Albury,10.9,22.3,4,NA,NA,SSE,37,W,E,15,9,30,1017.2,1018.3,6,NA,14.6,21.8,Yes,0,No
2015-04-09,Albury,7.3,22.1,0,NA,NA,ESE,31,S,SE,7,15,36,1024,1021.1,NA,NA,14.6,21.2,No,0,No
2015-04-10,Albury,7.6,24.2,0,NA,NA,S,24,SSE,SW,9,9,34,1025.8,1022.1,NA,NA,15.2,22.8,No,0,No
2015-04-11,Albury,8.2,23.7,0,NA,NA,W,19,SE,WSW,4,4,42,1023.7,1018.8,4,1,16,22.2,No,0,No
2015-04-12,Albury,11.8,26.5,0,NA,NA,W,31,E,NW,2,17,31,1020.1,1017.1,7,NA,16.3,25.7,No,0,No
2015-04-13,Albury,8.3,25.5,0,NA,NA,SSW,20,SE,W,11,9,35,1022.7,1018.8,NA,NA,15.4,24.7,No,0,No
2015-04-14,Albury,10.3,21.8,0,NA,NA,SSE,24,E,SSE,6,19,53,1022.3,1019.6,7,8,14.1,21,No,3,Yes
2015-04-15,Albury,12.7,24.2,3,NA,NA,ENE,39,ENE,SE,9,13,62,1022.1,1019.3,8,6,16.1,22.5,Yes,1.4,Yes
2015-04-16,Albury,10.7,26.6,1.4,NA,NA,NW,30,E,NW,6,20,41,1023,1020.6,NA,NA,16.3,25.9,Yes,0.2,No
2015-04-17,Albury,15.1,17.7,0.2,NA,NA,ENE,19,ENE,SE,9,6,98,1023.8,1019.1,8,8,15.8,15.4,No,35.8,Yes
2015-04-18,Albury,15.2,19.9,35.8,NA,NA,WNW,35,NNE,WNW,9,13,98,1015.9,1012.3,8,8,17.5,17.2,Yes,15.8,Yes
2015-04-19,Albury,9.9,17.4,15.8,NA,NA,SSE,35,W,ESE,20,17,49,1021.1,1023.1,3,7,12.6,15.8,Yes,0.2,No
2015-04-20,Albury,6.9,18.2,0.2,NA,NA,SSE,54,S,SE,19,28,40,1031,1028.4,NA,NA,13.1,16.8,No,0,No
2015-04-21,Albury,10.4,19.4,0,NA,NA,SE,48,SSE,S,30,30,40,1028.1,1024.7,NA,NA,15.3,18.5,No,0,No
2015-04-22,Albury,5.9,23.1,0,NA,NA,SSE,44,W,SSE,9,22,44,1020.8,1017.2,NA,8,15.8,21.4,No,0.2,No
2015-04-23,Albury,12.7,24,0.2,NA,NA,SE,30,N,S,6,9,53,1014.6,1009.9,8,8,15.2,23.1,No,3.6,Yes
2015-04-24,Albury,15.2,20,3.6,NA,NA,N,26,N,NW,7,17,56,1007.2,1005.3,8,8,16,19.4,Yes,7,Yes
2015-04-25,Albury,10,16,7,NA,NA,SSE,26,S,SE,7,15,71,1008.1,1006.8,8,5,12.8,15.7,Yes,2.6,Yes
2015-04-26,Albury,7.1,19.7,2.6,NA,NA,W,37,NE,WNW,4,24,48,1014.1,1013.7,8,5,9.2,18.9,Yes,0.2,No
2015-04-27,Albury,5.8,17.8,0.2,NA,NA,WSW,28,ESE,NNW,9,7,47,1022.1,1020.7,1,5,11.2,16.4,No,0,No
2015-04-28,Albury,3.6,18.5,0,NA,NA,SSE,22,NA,NE,0,6,38,1027.3,1025.1,NA,NA,11.1,17.8,No,0,No
2015-04-29,Albury,4.4,19.6,0,NA,NA,SE,33,SSE,ESE,9,6,35,1031,1027.8,NA,NA,11.5,18.9,No,0,No
2015-04-30,Albury,4.7,20.9,0,NA,NA,SE,22,NA,SE,0,13,42,1031.2,1027.2,4,NA,11.4,20,No,0,No
2015-05-01,Albury,6.4,22.5,0,NA,NA,ESE,19,NA,SSE,0,9,38,1028.6,1024.1,NA,NA,13.5,22,No,0,No
2015-05-02,Albury,7.7,20.7,0,NA,NA,S,11,NA,SSE,0,7,60,1022.5,1017.6,NA,7,11.7,20.1,No,0,No
2015-05-03,Albury,7.5,23.7,0,NA,NA,W,22,N,W,2,13,37,1019.1,1015.6,NA,NA,13.5,23.2,No,0,No
2015-05-04,Albury,5,22.3,0,NA,NA,WNW,17,NNE,N,2,11,37,1017.5,1013.3,NA,NA,12.4,21.2,No,0,No
2015-05-05,Albury,5.5,20.5,0,NA,NA,NW,65,SSE,WNW,6,35,36,1005.9,1005.2,8,8,11.9,17.6,No,0,No
2015-05-06,Albury,2.7,15.5,0,NA,NA,WNW,41,W,WNW,13,19,55,1017.9,1017,NA,7,9.1,14.3,No,0.2,No
2015-05-07,Albury,6.7,14.7,0.2,NA,NA,W,35,WNW,WNW,19,19,58,1021.1,1019.3,8,6,9.7,13.2,No,0,No
2015-05-08,Albury,6.1,13.8,0,NA,NA,W,28,NNW,NW,9,11,62,1022.6,1020,8,8,10.1,13,No,0.8,No
2015-05-09,Albury,9.9,15.4,0.8,NA,NA,NW,39,NW,WNW,15,24,71,1018.6,1015.9,8,8,11.8,14.2,No,2.8,Yes
2015-05-10,Albury,10.4,14.3,2.8,NA,NA,WNW,72,NW,WNW,19,30,83,1009.6,1005.4,8,8,10.6,12.6,Yes,9.2,Yes
2015-05-11,Albury,9.9,18,9.2,NA,NA,W,50,WNW,W,26,28,52,1011.9,1013.2,8,8,12.4,16.4,Yes,0.8,No
2015-05-12,Albury,11.2,17.2,0.8,NA,NA,W,44,NW,NNW,20,24,64,1015.4,1012.1,8,8,12.2,15.8,No,0.6,No
2015-05-13,Albury,4.5,13.5,0.6,NA,NA,W,43,W,WSW,19,31,48,1020.8,1022.4,5,2,6.1,11.8,No,0,No
2015-05-14,Albury,2.6,15.8,0,NA,NA,W,26,W,W,13,17,55,1029.9,1028.7,NA,7,7.6,15,No,0,No
2015-05-15,Albury,2.3,17.8,0,NA,NA,SSE,15,SE,SSE,2,6,53,1034.4,1031.9,8,NA,6,17,No,0,No
2015-05-16,Albury,3.2,18.9,0,NA,NA,E,44,NA,E,0,2,53,1037.4,1033.5,NA,NA,8.8,18,No,0.2,No
2015-05-17,Albury,2.4,18,0.2,NA,NA,E,20,ESE,SE,7,6,54,1036.6,1032.2,NA,NA,8.6,17.4,No,0,No
2015-05-18,Albury,2.3,19.2,0,NA,NA,NE,13,NA,ESE,0,4,47,1031.8,1025.8,NA,NA,6.6,18.5,No,3.4,Yes
2015-05-19,Albury,6.7,17.4,3.4,NA,NA,W,57,NE,SSW,2,13,95,1017.6,1011.8,8,8,10.4,13.1,Yes,12.8,Yes
2015-05-20,Albury,10.3,17.6,12.8,NA,NA,WNW,26,N,NW,11,17,69,1014.4,1014.5,8,8,14.9,16.9,Yes,0,No
2015-05-21,Albury,6.1,15,0,NA,NA,W,17,ENE,W,4,9,65,1020.9,1019.7,NA,7,11.5,14.8,No,0,No
2015-05-22,Albury,8,16.9,0,NA,NA,SE,35,S,SE,13,13,48,1025.4,1025.1,NA,NA,12.5,16.5,No,0,No
2015-05-23,Albury,1.4,16.6,0,NA,NA,NNW,13,WSW,NW,4,4,49,1031.8,1029.4,NA,NA,6.1,16.5,No,0,No
2015-05-24,Albury,-0.2,13.9,0,NA,NA,SE,13,NA,ESE,0,9,65,1033.3,1030.6,NA,1,3.5,13.3,No,0,No
2015-05-25,Albury,2.6,15.2,0,NA,NA,ESE,15,NA,SE,0,7,58,1033.1,1029.9,NA,8,6.9,14.2,No,0,No
2015-05-26,Albury,2,13.8,0,NA,NA,ESE,13,NA,ESE,0,2,68,1030.9,1026.9,NA,8,6.9,13.2,No,0.2,No
2015-05-27,Albury,5.7,14.7,0.2,NA,NA,ENE,20,NA,ENE,0,17,74,1025.2,1022.3,7,8,8.8,14,No,3.2,Yes
2015-05-28,Albury,7.4,18.7,3.2,NA,NA,NNE,33,E,NNE,15,20,70,1022.7,1018.1,8,4,11.7,18.5,Yes,11.2,Yes
2015-05-29,Albury,9.1,15.8,11.2,NA,NA,WNW,30,NA,WSW,0,13,64,1022.6,1021.8,1,7,11,14,Yes,0,No
2015-05-30,Albury,5,15.4,0,NA,NA,WNW,31,SSE,NW,2,19,52,1024,1020.2,8,8,8.8,13.7,No,0,No
2015-05-31,Albury,8.4,14.5,0,NA,NA,NW,33,NE,NW,6,17,64,1018.4,1013.9,8,7,9.6,13.8,No,2.4,Yes
2015-06-01,Albury,3.8,11.5,2.4,NA,NA,W,44,W,W,19,22,52,1021.5,1022.4,NA,7,6,10.8,Yes,0,No
2015-06-02,Albury,-1.4,12.5,0,NA,NA,SSW,15,E,NNE,4,2,48,1028.3,1025.3,NA,NA,3.2,11.9,No,0,No
2015-06-03,Albury,-1.2,12.6,0,NA,NA,E,17,NA,ESE,0,6,54,1025.7,1022.9,NA,NA,2.9,11.4,No,0.2,No
2015-06-04,Albury,-1.2,9.9,0.2,NA,NA,NNE,17,ENE,ESE,4,11,76,1023.5,1018.6,8,8,2.6,9,No,6.4,Yes
2015-06-05,Albury,2.6,13.3,6.4,NA,NA,SSE,17,SSE,SSE,9,9,59,1022.1,1022.6,1,NA,7.1,12,Yes,0.2,No
2015-06-06,Albury,0.8,13.2,0.2,NA,NA,NNW,17,SSW,N,6,4,65,1031.4,1029.4,8,NA,3.3,13,No,0,No
2015-06-07,Albury,2.3,10.9,0,NA,NA,E,15,ESE,ESE,7,7,81,1030.4,1026.2,8,6,5,10.6,No,0.2,No
2015-06-08,Albury,1,16.7,0.2,NA,NA,N,44,NA,N,0,17,54,1024.7,1020,8,NA,4.3,16.4,No,0,No
2015-06-09,Albury,4.3,15,0,NA,NA,W,37,WNW,WSW,19,19,50,1021.1,1023.2,8,2,12.2,12.6,No,0,No
2015-06-10,Albury,-1,13.4,0,NA,NA,SE,22,NA,SE,0,9,51,1033.4,1032,NA,NA,4.7,13.2,No,0,No
2015-06-11,Albury,0.7,15.2,0,NA,NA,ESE,41,NA,E,0,9,52,1037.8,1034.2,NA,NA,6.5,15.2,No,0.2,No
2015-06-12,Albury,-0.8,15.2,0.2,NA,NA,SE,13,NA,SE,0,6,58,1035.6,1031.7,NA,NA,5.4,14.6,No,0,No
2015-06-13,Albury,0.3,15.3,0,NA,NA,N,11,NA,ESE,0,7,67,1032.1,1027.7,7,6,5.1,14.8,No,0,No
2015-06-14,Albury,2.4,15.7,0,NA,NA,E,15,NA,E,0,9,72,1029.3,1025.9,2,6,6.1,14.4,No,0.2,No
2015-06-15,Albury,1.8,14,0.2,NA,NA,ESE,17,NA,ESE,0,6,70,1027.4,1023.5,4,8,5.9,13.9,No,14.6,Yes
2015-06-16,Albury,5.9,14.4,14.6,NA,NA,ESE,19,ESE,N,6,6,100,1019.9,1016.4,8,8,11.3,14.2,Yes,11.6,Yes
2015-06-17,Albury,11.3,12.6,11.6,NA,NA,W,20,S,WSW,2,6,100,1010.9,1009.1,8,8,12.2,12.6,Yes,22.4,Yes
2015-06-18,Albury,9.9,11.1,22.4,NA,NA,SSE,15,NA,NA,0,0,100,1016.2,1015.6,8,8,10.4,10.7,Yes,16.4,Yes
2015-06-19,Albury,5.8,13.7,16.4,NA,NA,SSE,22,S,S,11,7,54,1021.3,1020.2,NA,3,8.5,13.2,Yes,0.2,No
2015-06-20,Albury,-0.9,12.2,0.2,NA,NA,SE,20,S,ESE,4,6,53,1026.3,1025.3,NA,NA,3.6,11.3,No,0,No
2015-06-21,Albury,-1.5,12.1,0,NA,NA,ENE,15,ENE,ESE,2,6,62,1030,1027.5,NA,NA,3.1,11.6,No,0,No
2015-06-22,Albury,-1.2,11.3,0,NA,NA,E,13,NA,ESE,0,7,74,1030,1026.4,NA,3,3.7,10.6,No,0,No
2015-06-23,Albury,1.4,16.8,0,NA,NA,N,28,NA,ENE,0,15,58,1026,1021.9,NA,8,7.3,15.8,No,7.2,Yes
2015-06-24,Albury,7,14,7.2,NA,NA,ESE,15,NE,SSE,2,11,91,1022.1,1020.6,8,8,9.8,13.6,Yes,1,No
2015-06-25,Albury,8.2,13.4,1,NA,NA,SSE,17,WSW,NNE,11,7,76,1026.1,1026.8,8,4,8.8,12.2,No,0.2,No
2015-06-26,Albury,1.8,14.3,0.2,NA,NA,ENE,11,N,E,7,6,69,1034,1032,8,NA,4.6,13.9,No,0,No
2015-06-27,Albury,2.3,13.2,0,NA,NA,W,19,NA,SE,0,6,68,1035,1032.2,7,5,6.1,11.3,No,0.2,No
2015-06-28,Albury,5.6,12.4,0.2,NA,NA,N,20,NA,ENE,0,7,65,1034.3,1032.8,1,1,7.3,11,No,0,No
2015-06-29,Albury,0.4,15,0,NA,NA,E,15,SSE,SSE,7,6,66,1034.3,1030.1,8,NA,3.3,12.8,No,0,No
2015-06-30,Albury,1,8.6,0,NA,NA,WSW,15,ESE,WSW,9,7,85,1029.7,1028,8,8,5,8.2,No,0,No
2015-07-01,Albury,2.9,10.6,0,NA,NA,W,19,ENE,NNW,6,6,68,1029.5,1026.1,8,NA,5.3,10.1,No,0.8,No
2015-07-02,Albury,4.6,12.1,0.8,NA,NA,WSW,50,N,SW,7,28,52,1022.4,1022.1,NA,1,6.9,11.3,No,0.8,No
2015-07-03,Albury,-2.1,11,0.8,NA,NA,NW,20,NA,NNW,0,13,46,1029,1026.7,NA,4,2.5,10.8,No,0,No
2015-07-04,Albury,1.1,11.6,0,NA,NA,W,24,NA,W,0,13,56,1026.3,1023.8,8,8,2.6,10.3,No,0,No
2015-07-05,Albury,0.7,11.8,0,NA,NA,SSE,13,NA,NW,0,6,59,1023.9,1020.8,8,8,3.6,11.6,No,0,No
2015-07-06,Albury,3.6,10,0,NA,NA,WSW,17,NA,WSW,0,9,70,1019.2,1017.8,8,8,8.2,9.7,No,0,No
2015-07-07,Albury,4.8,14.8,0,NA,NA,SSE,20,SE,ESE,9,4,54,1022.7,1022,NA,NA,7.6,13.7,No,0,No
2015-07-08,Albury,0.1,14.8,0,NA,NA,E,13,SE,E,6,6,55,1028.9,1026.8,NA,NA,4.5,14.1,No,0,No
2015-07-09,Albury,-0.5,13.2,0,NA,NA,SE,17,NA,SE,0,11,61,1030.1,1025.3,3,2,3.3,12.6,No,1.8,Yes
2015-07-10,Albury,3.3,14.2,1.8,NA,NA,NE,24,SE,NNE,6,13,69,1020.4,1017.2,8,8,9,13,Yes,2.4,Yes
2015-07-11,Albury,8,13.9,2.4,NA,NA,NNE,43,NNE,N,13,19,80,1012,1005.2,7,8,11.2,12.5,Yes,5.4,Yes
2015-07-12,Albury,5.1,11.3,5.4,NA,NA,W,30,ESE,W,6,17,81,1005.9,1004.3,8,8,5.9,8.6,Yes,2.8,Yes
2015-07-13,Albury,5.9,13.7,2.8,NA,NA,W,50,WSW,W,24,30,64,1008.2,1009.1,8,NA,11.3,11.8,Yes,0,No
2015-07-14,Albury,5,9.1,0,NA,NA,W,33,WNW,NW,11,17,63,1014.9,1014.1,NA,8,6.5,7.6,No,10,Yes
2015-07-15,Albury,4.4,6.8,10,NA,NA,NE,30,S,SSE,13,11,93,1016.6,1017.1,8,8,4.7,6.4,Yes,4.4,Yes
2015-07-16,Albury,2.9,11.9,4.4,NA,NA,SW,19,SSW,WSW,6,11,67,1020.1,1017.3,8,NA,5.8,10.5,Yes,0.2,No
2015-07-17,Albury,-1.4,11.5,0.2,NA,NA,W,31,WNW,WSW,6,20,66,1019.1,1019.3,NA,3,3.6,10.4,No,0,No
2015-07-18,Albury,-1.6,12.4,0,NA,NA,NNW,52,NA,SSE,0,7,46,1029.5,1028.9,NA,NA,2.9,11.8,No,0,No
2015-07-19,Albury,-1.5,13,0,NA,NA,SE,13,ESE,SE,4,9,52,1034.7,1032.1,NA,NA,3,12.4,No,0,No
2015-07-20,Albury,-1.6,13.7,0,NA,NA,E,15,NA,E,0,7,58,1035.3,1031.5,4,NA,2.6,13.5,No,0,No
2015-07-21,Albury,-0.3,15.9,0,NA,NA,NNE,28,NA,NE,0,19,56,1032.4,1026.3,8,7,4.6,15.2,No,3,Yes
2015-07-22,Albury,4.5,13.5,3,NA,NA,NNE,48,NNE,N,20,19,83,1023.2,1022.5,8,8,10.4,12.1,Yes,2.8,Yes
2015-07-23,Albury,7.5,16.9,2.8,NA,NA,ENE,13,NNE,ENE,2,2,58,1027.1,1023.4,8,NA,9.2,16.7,Yes,0.2,No
2015-07-24,Albury,2.2,12.8,0.2,NA,NA,NNW,39,NA,N,0,13,88,1018.1,1012.9,NA,8,6.5,12,No,5.8,Yes
2015-07-25,Albury,6.5,13.6,5.8,NA,NA,NW,35,NNW,NNW,17,24,55,1019,1017.1,8,1,9.2,12.8,Yes,3,Yes
2015-07-26,Albury,8.2,11.8,3,NA,NA,W,54,WNW,W,17,33,55,1016.5,1017.1,8,8,8.6,11,Yes,0,No
2015-07-27,Albury,0.7,9.5,0,NA,NA,WNW,26,W,WNW,11,15,70,1029.1,1029.3,NA,8,3.3,9.2,No,0,No
2015-07-28,Albury,1.4,13.8,0,NA,NA,WNW,26,NA,WSW,0,13,67,1036,1033.5,7,8,6.3,12.5,No,0,No
2015-07-29,Albury,1,12.2,0,NA,NA,E,17,E,ENE,9,2,73,1035.6,1031.2,8,8,4.5,11.2,No,0,No
2015-07-30,Albury,3.3,12.5,0,NA,NA,NNW,30,ESE,NNW,6,19,64,1026,1021.1,6,8,7.1,11.9,No,0.2,No
2015-07-31,Albury,7.2,13.8,0.2,NA,NA,N,22,NA,N,0,11,55,1021.4,1019.8,NA,NA,9.7,13.6,No,1.2,Yes
2015-08-01,Albury,3.8,10.3,1.2,NA,NA,NW,17,E,NA,9,0,98,1015.4,1014.8,7,7,8.8,10.2,Yes,27.2,Yes
2015-08-02,Albury,7.2,11.9,27.2,NA,NA,WNW,35,W,WSW,13,20,60,1013.4,1014.6,8,8,8.7,11.2,Yes,2.6,Yes
2015-08-03,Albury,7.5,11.7,2.6,NA,NA,WSW,52,WNW,WSW,26,26,51,1017.7,1018.6,8,NA,8.3,11,Yes,1.4,Yes
2015-08-04,Albury,-2.4,8.6,1.4,NA,NA,W,30,ENE,WNW,6,19,55,1025.1,1021.9,NA,8,2.5,7.7,Yes,4.2,Yes
2015-08-05,Albury,2.2,11.5,4.2,NA,NA,W,46,WNW,W,24,22,71,1014.2,1012.2,8,2,7.2,10.9,Yes,1.4,Yes
2015-08-06,Albury,2,10.9,1.4,NA,NA,SW,20,WSW,WNW,13,13,73,1019.9,1020.6,8,8,5.2,10.2,Yes,1.4,Yes
2015-08-07,Albury,5,12.6,1.4,NA,NA,WNW,52,ENE,W,9,9,67,1025.6,1023.7,8,8,7.6,12.1,Yes,0,No
2015-08-08,Albury,1.3,14,0,NA,NA,NNW,44,SE,WNW,2,9,64,1026.2,1023.3,8,1,5.1,13.3,No,0,No
2015-08-09,Albury,0.8,11,0,NA,NA,ENE,13,ESE,E,4,9,74,1024.3,1019.8,8,8,4.9,10.8,No,0,No
2015-08-10,Albury,3.8,15.1,0,NA,NA,NNE,31,SE,NNW,9,19,58,1016.4,1011.6,7,8,7.3,14.3,No,1.8,Yes
2015-08-11,Albury,3,14.2,1.8,NA,NA,NNW,30,SSE,NNW,6,15,53,1015.1,1011.9,NA,8,7.5,14,Yes,0,No
2015-08-12,Albury,1.8,9,0,NA,NA,N,28,SE,ENE,6,9,86,1003.9,1005,8,8,7.7,7.3,No,5.4,Yes
2015-08-13,Albury,1.7,12.3,5.4,NA,NA,WSW,33,WSW,W,15,15,78,1019.2,1020.1,4,8,7.5,11,Yes,0,No
2015-08-14,Albury,4.2,12.8,0,NA,NA,ENE,13,ENE,NE,6,7,75,1027.2,1026.6,8,8,8.6,12.5,No,0,No
2015-08-15,Albury,2.1,17,0,NA,NA,E,17,NE,S,2,4,52,1032,1029.4,8,NA,6.1,14.7,No,0.2,No
2015-08-16,Albury,1.7,15.9,0.2,NA,NA,W,30,SE,WNW,6,19,55,1028.5,1023.8,8,7,5.5,14.6,No,0,No
2015-08-17,Albury,5.5,14.2,0,NA,NA,WSW,43,WNW,WNW,17,19,64,1018.3,1015.8,8,5,9.8,13.4,No,0,No
2015-08-18,Albury,-0.9,12.7,0,NA,NA,SW,17,NA,W,0,7,45,1023,1021.9,NA,5,5.3,12.4,No,0,No
2015-08-19,Albury,-0.1,13,0,NA,NA,NE,19,NA,SSW,0,9,51,1027.8,1025.3,8,NA,3.8,12,No,0.2,No
2015-08-20,Albury,0.4,16.8,0.2,NA,NA,ESE,19,NA,NNE,0,9,54,1028.6,1025,NA,1,7.1,16.2,No,0,No
2015-08-21,Albury,2,16.4,0,NA,NA,NNE,37,E,NE,7,11,59,1024.2,1020.1,8,8,9.6,16,No,1.4,Yes
2015-08-22,Albury,7.9,20.7,1.4,NA,NA,N,24,ESE,NNW,2,11,52,1017.8,1016,3,1,12.9,19.9,Yes,0.8,No
2015-08-23,Albury,8.9,17.7,0.8,NA,NA,ENE,15,SSE,NNE,2,9,59,1020.3,1018.6,7,8,11.3,16.9,No,0,No
2015-08-24,Albury,7.5,13.5,0,NA,NA,SSE,35,SE,SE,13,19,78,1018.6,1015.7,8,8,11.9,12.2,No,15.2,Yes
2015-08-25,Albury,8.8,11.7,15.2,NA,NA,SSE,35,SSW,S,9,11,91,1020.7,1022.3,8,7,10.1,9.7,Yes,15.2,Yes
2015-08-26,Albury,5.8,15,15.2,NA,NA,S,19,SSE,SSW,7,9,60,1025.5,1022.2,8,8,11.7,14.8,Yes,10.6,Yes
2015-08-27,Albury,9.8,15.8,10.6,NA,NA,W,44,W,W,11,31,73,1020.7,1017.9,8,8,10.7,12.3,Yes,0,No
2015-08-28,Albury,4.2,16.2,0,NA,NA,WNW,24,NA,W,0,15,55,1023.4,1021.5,8,2,7.7,16.1,No,0,No
2015-08-29,Albury,1.2,13.7,0,NA,NA,W,30,W,WSW,6,17,46,1025,1022.1,8,NA,5.1,13.6,No,0.2,No
2015-08-30,Albury,1.5,15.5,0.2,NA,NA,W,19,NA,WSW,0,9,49,1023.2,1020.1,NA,NA,8.8,15,No,0,No
2015-08-31,Albury,2.2,15,0,NA,NA,W,24,NA,NW,0,15,53,1020.1,1016.8,NA,NA,8.3,14.8,No,0,No
2015-09-01,Albury,1.1,14.9,0,NA,NA,NNW,24,E,WNW,7,9,50,1018.2,1015.6,8,NA,5.3,14.2,No,0,No
2015-09-02,Albury,1.9,17.6,0,NA,NA,ENE,31,ESE,E,7,17,53,1016.5,1009,8,NA,7.6,16.7,No,23,Yes
2015-09-03,Albury,7.5,17.9,23,NA,NA,SW,35,WNW,S,2,22,45,1009.1,1011.7,8,NA,10.3,17,Yes,1.2,Yes
2015-09-04,Albury,3.4,17.5,1.2,NA,NA,WNW,24,SE,WNW,6,13,57,1023.3,1021,NA,3,9.8,15.5,Yes,0,No
2015-09-05,Albury,3.2,17.6,0,NA,NA,WNW,22,NNE,W,6,11,59,1024.3,1020.7,8,6,7.2,17.5,No,0,No
2015-09-06,Albury,5.2,16.4,0,NA,NA,N,33,SW,N,6,22,58,1022.8,1018.7,8,3,8.7,16,No,1.6,Yes
2015-09-07,Albury,8.2,13.6,1.6,NA,NA,WSW,50,W,WNW,15,28,53,1019.6,1018,8,2,9.9,12.7,Yes,1,No
2015-09-08,Albury,6.1,14.9,1,NA,NA,WSW,43,NNW,W,11,20,63,1020.8,1018.6,7,3,7.9,14.1,No,0.2,No
2015-09-09,Albury,0.7,17.5,0.2,NA,NA,W,41,NE,WSW,6,26,50,1026.6,1024.4,NA,5,7.1,16.8,No,0.2,No
2015-09-10,Albury,4.9,19,0.2,NA,NA,ESE,28,S,E,7,7,43,1031.7,1029.5,NA,NA,10.8,17.2,No,0,No
2015-09-11,Albury,3.9,19.4,0,NA,NA,NNE,30,ESE,NNW,7,19,52,1031.9,1027.7,NA,1,11,19.1,No,0,No
2015-09-12,Albury,6,21.1,0,NA,NA,W,20,SE,W,4,11,52,1029.2,1025.9,NA,8,12.1,20.4,No,0,No
2015-09-13,Albury,6.6,23.2,0,NA,NA,NE,20,E,NE,7,9,45,1028.1,1024.3,NA,NA,15.2,22.9,No,0,No
2015-09-14,Albury,7.3,24.1,0,NA,NA,NNE,33,E,N,7,20,49,1023.8,1018.5,NA,NA,14.6,23.6,No,0,No
2015-09-15,Albury,13.3,18,0,NA,NA,W,54,W,W,28,28,49,1013.9,1015.3,7,1,14.8,17.2,No,0,No
2015-09-16,Albury,2.5,16.7,0,NA,NA,WNW,35,S,WNW,2,17,50,1019.1,1016.8,NA,3,10.3,16.1,No,0,No
2015-09-17,Albury,3.7,17.9,0,NA,NA,WSW,35,SSE,WSW,4,24,45,1021.2,1020.5,NA,NA,10.9,17.5,No,0,No
2015-09-18,Albury,3.6,19.2,0,NA,NA,SE,24,SE,SSE,9,9,44,1027.3,1025,NA,NA,12.9,18.4,No,0,No
2015-09-19,Albury,6.1,20.4,0,NA,NA,NE,24,SE,NNE,7,11,42,1026.8,1022.5,NA,6,13.7,19.2,No,0,No
2015-09-20,Albury,5.6,21.5,0,NA,NA,ENE,22,E,NE,7,11,52,1023.9,1019.7,NA,2,13.5,20.4,No,0,No
2015-09-21,Albury,6.4,20.9,0,NA,NA,W,35,NA,NW,0,17,50,1019,1014.9,8,3,12.6,20.5,No,0.2,No
2015-09-22,Albury,6.2,16.3,0.2,NA,NA,SW,41,WSW,SW,20,20,36,1021.8,1022,NA,4,10.7,15.3,No,0,No
2015-09-23,Albury,-0.2,14.9,0,NA,NA,SE,43,SSE,ESE,6,11,38,1031.7,1028.9,NA,NA,9.3,14.6,No,0,No
2015-09-24,Albury,1.7,16.9,0,NA,NA,SE,39,SSE,ESE,9,20,44,1031.8,1027.7,NA,4,9.6,16.4,No,0,No
2015-09-25,Albury,2.9,19,0,NA,NA,SE,33,W,SE,2,17,39,1032.4,1028.3,NA,NA,12.3,18.6,No,0,No
2015-09-26,Albury,4.5,20.1,0,NA,NA,SE,22,SE,W,17,9,45,1030.9,1025.9,NA,NA,13.7,19.3,No,0,No
2015-09-27,Albury,4.3,21.3,0,NA,NA,W,28,E,W,6,15,50,1025.4,1020.8,NA,NA,13.5,20.7,No,0,No
2015-09-28,Albury,4.8,22.6,0,NA,NA,NNW,37,E,NNW,7,15,37,1020.8,1016.5,NA,NA,13.2,22.1,No,0,No
2015-09-29,Albury,6.8,20.1,0,NA,NA,WNW,37,NNW,W,11,20,48,1017.7,1016.4,5,NA,15.8,19.7,No,0,No
2015-09-30,Albury,3.1,19.7,0,NA,NA,E,20,SSE,NE,7,9,32,1022.8,1020.4,NA,NA,12.2,19,No,0,No
2015-10-01,Albury,3.7,21.1,0,NA,NA,WNW,30,ESE,W,2,13,38,1028,1026.6,NA,NA,13.2,20.5,No,0,No
